Company Name,Address,City,Phone,Website
Gema FM,"Jl Gajah Mada 149 61314, ",Mojokerto,0321-396222,
Gemaya PT Radio,"Jl Markoni Atas 47 RT 047/13 76113, ",Balikpapan,0542-427740,
Gema Swarna Dwipa PT Radio,"Jl Raya Adijaya 6, BANDARLAMPUNG",,0721-529342,
Gema Irama Musik PT Radio,"Jl Kalimantan 28 91114, ",Pare-Pare,0421-24181,
Gembira Ria Toko,"Jl Sultan Hasanudin 69 51126, ",Pekalongan,0285-423166,
Gema BSM Radio,"Jl Perigi Dlm 3, TANJUNG ENIM",,0734-451470,
Gelora Sakti Mandiri PT Radio,"Jl Pramuka 22 59318, KUDUS",,0291-440475,
Gelora Indah Swara PT Radio,Jl Kol Sugiyono 18 57612,,0273-322160,
Gelora Indah Swara PT Radio,"Jl Kol Sugiyono 18 57612, WONOGIRI",,0273-322160,
Gema Ujung Timur PT Radio,"Jl Raya Kembiritan 123 68451, GENTENG",,0333-843111,
Gelora Surabaya Radio,"Jl Magersari GOR 61211, SIDOARJO",,031-8945349,
Gelora Sepuluh Nopember Radio,"Jl Tambaksari 60178, ",Surabaya,031-5031187,
Gelora Ramona PT Radio,"Jl Temon 259 30141, ",Palembang,0711-352262,
Gelora Nusa Mediatama PT Radio,"Jl P Diponegoro 50, ",Denpasar,0361-244270,
Gelora MerpatiRadio,"Jl Raya Pattimura, ",Ambon,0911-355767,
Gedung Galileo,"Jl Kalilio 17-19, Jakarta, ",Jakarta,021-380-2278,
GECOM PT,"Jl Sidakarya 43-A DENPASAR, ",Denpasar,0361-724371,
GEBYAR NADA SATU WARNA PT,"Jl Sidodadi I 100-C MEDAN 20361, P.O. Box: 20361, ",Medan,061-7875747,
Gebang Kencana Jaya PT,"Jl Teratai Putih III 55,Malaka Jaya,Duren Sawit, ",Jakarta,021 8630396,
Gebyar Nada Satu Warna PT Radio,"Jl Sidodadi I 100-C 20361, ",Medan,061-7875747,
Gaul Cell,"Jl Nyimas Gandasari 144, ARJAWINANGUN",,0231 357245,
GATRATEKNIKA PRIMA PT,"Jl P Diponegoro 59 Kompl Megaria JAKARTA 10320, P.O. Box: 10320, ",Jakarta,021-3913810,
Gatut Suhendro Dr,"Jl P Diponegoro 52, Surabaya, ",Surabaya,031-567-8352,
Gatari Jaya CV,"Jl Gelong Baru Utr IV 4 RT 003/08,Tomang,Grogol Petamburan, ",Jakarta,021 5654931,
Gatra Fajar Utama PT,"Jl Padma 21,Penatih,Denpasar Timur, ",Denpasar,0361 466859,
Gata Yue CV,"Jl Peurada Utama 8, ",Banda Aceh,0651 7412541,
Gatra Utama CV,"Jl Dr Setiabudi 70, ",Palu,0451 424395,
Gatra Sarana Utama PT,"Jl Puputan Baru 4-X,Renon,Denpasar Selatan, ",Denpasar,0361 414732,
Gatra Komunika CV,Jl Giam Kompl Way Halim Permai III Bl TG-2/5 35135,,0721-706373,
GARUDA TUNGGAL ANGKASA PT,"Jl Moh Ramdan 49-A BANDUNG 40253, P.O. Box: 40253, ",Bandung,022-5228483,
Gasna Dana Utama PT,"Jl Pidada XIII 4,Ubung Kaja,Denpasar Barat, ",Denpasar,0361 414166,
GARUDA KENTEN JAYA PT,"Jl Dr M Isa 38 PALEMBANG 30114, P.O. Box: 30114, ",Palembang,0711-718908,
Garda Asia Bumi PT,"Jl HR Rasuna Said Kav 1 Menara Imperium Lt 31 C 12980, ",Jakarta,021-8317718,
Garuda Pentasindo Utama PT,"Jl Sisingamangaraja 18 20218, ",Medan,061-7355067,
GAPILAR RASISONIA PT,"Jl Cindur Mato 5 SOLOK 27322, P.O. Box: 27322, ",Solok,0755-21455,
Gapura Klewer Promotion,"Psr Klewer Bl FF/1,Kauman,Pasar Kliwon, SOLO 57112",,0271 641451,
GANGGA BHUWANA PT,"Jl Batu Intan 4 DENPASAR, ",Denpasar,0361-469138,
Gapura Mario Sejahtera PT,"Jl Anggrek IV 27-D RT 015/02,Karet Kuningan,Setia Budi, ",Jakarta,021 52900149,
GANDES PT,Jl Dr Susilo XII 25 BANDARLAMPUNG,,0721-242191,
Ganyda CV,"Kompl Pondok Gede Housing Bl E/5 RT 001/03,Jati Waringin,Pondok Gede, ",Jakarta,021 84997395,
Gapilar Rasisonia PT Radio,"Jl Cindur Mato 5 27322, ",Solok,0755-21455,
Ganif Pratama CV,"Jl P Komarudin 28 RT 002/05,Pulo Gebang,Cakung, ",Jakarta,021 4809590,
GANDASARI UNGGUL PT,"Jl Raya Panguragan 10 ARJAWINANGUN 45162, P.O. Box: 45162",,0231-358699,
Gamalama Putra Agung PT,"Jl Cendrawasih III 19,Gandaria Selatan,Cilandak, ",Jakarta,021 7663792,
Gama Sukses Mandiri CV,"Jl Abdul Rachman 22,Sedati, ",Surabaya,031 8685134,
Gama Rian Sentosa CV,"Kompl Harjatani Permai Bl E/5 RT 002/04,Kramatwatu, ",Cilegon,0254 388695,
Game Cellular,"Jl Moh Toha ITC Kebon Kelapa Bl B-7 Lt 3/8,Ciateul,Regol, ",Bandung,022 70261888,
Gami Doang Cell,"Kompl Taman Cimuncang Indah Bl F-2/12 RT 001/15,Cimuncang,Serang, ",Serang,0254 207351,
Gama Selluler,"Jl Jend Gatot Subroto Kios 43,Purwokerto Lor,Purwokerto Timur, PURWOKERTO 53114",,0281 635515,
Gamma Group PT,"Jl Denpasar Raya Bl D/2,Karet Kuningan,Setia Budi, ",Jakarta,021 2523302,
Gamas Argo Mega Seluler,"Jl Randu Brt V 34,Sidotopo Wetan,Kenjeran, ",Surabaya,031 70977987,
GALVA TECHNOLOGIES CORP PT,"Jl Janur Indah X Bl LB 11/2 JAKARTA 14240, P.O. Box: 14240, ",Jakarta,021-4513940,
Gammaro Engineering PT,"Jl Bekasi Tmr IV 12-B 13410, ",Jakarta,021-85909292,
Galimas CV,"Jl Letjen Suprapto 56-B,Waru, ",Surabaya,031 8663899,
GALUH SURYA KENCANA PT,"Jl Cagak Gobras 3 TASIKMALAYA 46115, P.O. Box: 46115, ",Tasikmalaya,0265-332960,
Galaxi Seluler,"Jl KH Achmad Dahlan Ged Plaza Simpang Lima 2 Lt 3, ",Semarang,024 8452679,
Galuh Prima CV,"Kp Babakan RT 001/05,Citeureup,Citeureup, CIBINONG 16810",,021 87942390,
Galama Komunika,"Jl Laks L RE Martadinata 99, ",Tasikmalaya,0265 7032532,
Galaxi Handphone Toko,"Jl Ciputat Raya 8 RT 004/06,Pondok Pinang,Kebayoran Lama, ",Jakarta,021 75904029,
Galeri Indosat,"Jl Raya Serpong Mal WTC Matahari Serpong 5823,Pondok Jagung,Serpong, ",Tangerang,021 53155590,
Galeri Fren,"Jl Batubara 1-B,Sei Rengas I,Medan Area, ",Medan,061 7362010,
Galeria Ponsel,"Jl Siliwangi 47,Bonipoi,Kelapa Lima, ",Kupang,0380 823189,
Galeri Celluler,"Jl Veteran Utr 63,Lariangbangi,Makassar, ",Makassar,0411 442641,
Galerio Toko,"Jl Kol Sugiono 38 RT 008,Kelayan Barat,Banjarmasin Selatan, ",Banjarmasin,0511 3272403,
Galleri Selluler,"Jl Srikandi 265 RT 003/02,Banjarsari,Semarang Barat, ",Semarang,024 3567849,
Galeri Ponsel,"Jl Prof Dr Satrio Mal Ambasador Lt 3 A 21,Karet Kuningan,Setia Budi, ",Jakarta,021 5763333,
Galaxy Phone,"Jl RS Fatmawati 39 ITC Fatmawati Lt 3 92,Cipete Utara,Kebayoran Baru, ",Jakarta,021 72798563,
Galileo,"Jl Letjen MT Haryono A-1 Uniplaza Bldg Lt 4, ",Medan,061 4569677,
Galaxy Cell,"Jl HOS Cokroaminoto 38-C, KUDUS",,0291 434935,
Gadget Plus,"Jl Prof Dr Satrio ITC Kuningan Bl B-7 Lt 3/10,Karet Kuningan,Setia Budi, ",Jakarta,021 57934947,
Gadget Store Yogyakarta,"Jl Laksda Adi Sucipto Ambarukmo Plaza LG/A-26, ",Yogyakarta,0274 4331201,
Furint Karya CV,"Jl Mini PAM 133 RT 004/04,Cakung Barat,Cakung, ",Jakarta,021 46834898,
Gabe Cellular,"Jl Radio Dlm Raya 26 A,Gandaria Utara,Kebayoran Baru, ",Jakarta,021 7399482,
Funky Workshop,"Jl Klampis Jaya Bl A/29 Ruko Klampis Square 60117, ",Surabaya,031-5991353,
Gabe Mandiri CV,"Jl Harun 7 RT 008/07,Sukabumi Ilir,Kebon Jeruk, ",Jakarta,021 5310334,
Funkyan Cahaya Computer CV,"Jl Jati Raya II 97,Kapuk,Cengkareng, ",Jakarta,021 54398916,
Futurina Jaya CV,"Jl Medan - Banda Aceh,Samalanga, SAMALANGA 24264",,0644 545075,
Fulan Jaya CV,"Jl Ikan Bawal 92,Gkung,Tl Betung Selatan, BANDARLAMPUNG 35224",,0721 472696,
Fuji Tech Toko,"Jl Mangga Dua Raya ITC Mangga Dua Bl D Lt 2/16,Ancol,Pademangan, ",Jakarta,021 6014650,
FTM Cellular,"Jl Abunjani 43-A RT 019/06,Kenali Besar,Kota Baru, ",Jambi,0741 63999,
Fujitech Telephone Cellular,"Jl Mangga Dua Raya ITC Mangga Dua Bl D Lt 2/15-16,Ancol,Pademangan, ",Jakarta,021 6014934,
Friska CV,"Ds Jambon,Jambon, SOMOROTO 63456",,0352 751529,
Foto Handphone,"Jl KH Hasyim Ashari 125 ITC Roxy Mas Lt Dasar 19-A,Cideng,Gambir, ",Jakarta,021 63857985,
F 1 Tex Toko,"Jl Jend Gatot Subroto 60,Orang Kayo Hitam,Pasar Jambi, ",Jambi,0741 22418,
Fosta Toko,"Jl Prof Dr Satrio ITC Kuningan Bl B-9 Lt 3/7,Karet Kuningan,Setia Budi, ",Jakarta,021 57935154,
FORUM MADAMA PT,"Jl Kajaolalido 2-L MAKASSAR, ",Makassar,0411-331256,
FORTUNA PT,"Jl Semarum RT 01/01 DURENAN 66381, P.O. Box: 66381",,0355-876333,
FORTUNA BEWARA SUARA PT,"Jl Manggis I 20 SUKABUMI 43112, P.O. Box: 43112, ",Sukabumi,0266-224095,
FORCE BUSINESS (S) PT,#06-01 Mactech Industrial Bldg SINGAPORE,,65-67417796,
Fortuna Restu Perkasa PT,"Jl Pluit Slt Raya 16 Pluit,Pejagalan,Penjaringan, ",Jakarta,021 66603090,
Formula CV,"Jl Stasiun,Wilayah Kec Banda Sakti Lainnya,Banda Sakti, ",Lhokseumawe,0645 630653,
Forum Cellular,"Jl KH Hasyim Ashari 125 ITC Roxy Mas Lt Dasar/123-A,Cideng,Gambir, ",Jakarta,021 63855878,
Formosa CV,"Psr Lama, PRINGSEWU",,0729 23419,
Fortune Shop,"Jl Raya Daan Mogot Km 16 Mal Matahari Puri Daan Mogot Lt 1 41-A,Kalideres,K, ",Jakarta,021 70767523,
FM Malaka Radio,"Jl Tan Malaka, ",Bukittinggi,0752 780686,
FM Mega Swara,"Jl Banten Lama 32 Kompl Sapta Marga RT 003/05 42151, ",Serang,0254-219490,
105 FM Radio,Jl Cendrawasih,,0901-321369,
105 FM Radio,"Jl Cendrawasih, TIMIKA",,0901-321369,
FMFM Ladang Tanjung CV,"Jl Tj Raya Kompl Kranggan Permai Bl BS-4/18 RT 008/12,Jati Sampurna,Jati Sa, ",Jakarta,021 84599098,
FLORIAN KARYA PERDANA PT,"Jl Merin 20 JAKARTA 11650, P.O. Box: 11650, ",Jakarta,021-5872417,
Florins Cellular,"Jl Jend Gatot Subroto Plaza Medan Fair Lt 4 50,Petisah Tengah,Medan Petisah, ",Medan,061 4140760,
Flexi Walk Sinar Telekomunikasi CV,"Jl M Yamin 4-5, ",Padang,0751 7878053,
Flexi Unit Wartelko PT,"Jl Sultan A Mahmudsyah 10, ",Banda Aceh,0651 7409437,
Flexi Rajawali CV,"Jl Jend Sudirman IV 11, ",Banda Aceh,0651 7409865,
Flexi Katraco CV,"Jl Air Pacah 27 RT 012/03, ",Padang,0751 7878057,
Flexi Ulee Lheue CV,"Jl Sultan Iskandar Muda, ",Banda Aceh,0651 7408932,
Fiza Sell,"Kp Gedang Sari 56,Rejomulyo,Semarang Timur, ",Semarang,024 3573118,
Flexi Kasih Bunda CV,"Jl M Yunus 16, ",Padang,0751 7878063,
Flexible Phone,"Jl KH Hasyim Ashari 125 ITC Roxy Mas Lt Dasar 136-B,Cideng,Gambir, ",Jakarta,021 63866489,
Five Media Indonesia PT,"Jl Jend Sudirman Kav 50 The Plaza Semanggi Lt 2-B 141-142,Karet Semanggi,Se, ",Jakarta,021 25536697,
FITRI PT,"Jl Kom L Yos Sudarso 70-71 BELAWAN 20254, P.O. Box: 20254",,061-6942299,
Fitry CV,"Marina Business Centre Bl B/15, ",Batam,0778 421094,
Fitrisid CV,"Jl Sido Rejo, ",Metro,0725 671206,
Fiticom Kordinasi UD,"Jl Teuku Umar, ",Sabang,0652 22724,
Fitri Mandiri Toko,"Jl Beringin Janggut II 347,17 Ilir,Ilir Timur I, ",Palembang,0711 310987,
FISKARIA JAYA SUARA SURABAYA PT,"Jl Wonokitri Besar 40-C SURABAYA 60256, P.O. Box: 60256, ",Surabaya,031-5683040,
Fitri Celluler,"Jl Minasa Upa Tmr 23 BTN Minasa Upa Bl J-3/10,Rappocini,Tamalate, ",Makassar,0411 869207,
Filomena Raya CV,"Kompl Wirana 46 A RT 006/08,Jati Makmur,Pondok Gede, ",Jakarta,021 84990899,
Fikriantoro CV,"Jl Raya Hankam 91 RT 001/09,Jati Rahayu,Pondok Gede, ",Jakarta,021 8465899,
Fikri Pratama CV,"Jl Swadaya RT 001/05,Babakan, ",Bogor,0251 8600828,
Fifi PT,"Jl Sumber Rejo RT 02/02,Gambiran, BANYUWANGI 68486",,0333 7709798,
Fika Celluler,"Jl Jend Gatot Subroto 55-A,Sidanegara,Cilacap Tengah, CILACAP 53223",,0282 531977,
Fiera Cellular,"Jl Gegerkalong Hilir 165,Sukarasa,Sukasari, ",Bandung,022 2017353,
Fidatech Citatama CV,"Jl Munjul 2 RT 003/02,Munjul,Cipayung, ",Jakarta,021 84593498,
Fian CV,"Jl Lembah Asri 2, TANJUNGPINANG",,0771 7007646,
Fida Handphone Toko,"Jl Raden Santri 17,Bedilan,Gresik, GRESIK 61114",,031 3975838,
Fax Nusantara PT,"Kompl Surya Inti Permata Bintoro Kav 18-19 60264, ",Surabaya,031-5673838,
Fawwaz CV,"Jl Jend Sudirman, PRINGSEWU",,0729 23994,
FAVORITA UNGUL PT,"Ged Plaza Cimanggis JAKARTA, ",Jakarta,021-87714125,
Favorite Cellular,"Jl Prambanan Raya 9 Perumnas II RT 008/09,Keroncong,Cibodas, ",Tangerang,021 55797402,
Favo Wartel,"Jl Jend Sudirman,Sawangbendar,Tahuna, TAHUNA 95812",,0432 24585,
Favorit Cell,"Jl Raya Tanahmerah 19,Tanahmerah, BANGKALAN 69172",,031 3081025,
FATRAJASA UTAMA PT,Jl Trans Sumatra KALIANDA,,0727-322894,
FATHIYAH TELSINDO PT,"Jl Utan Panjang II 6 RT 002/08 JAKARTA, ",Jakarta,021-42888995,
FATIA AMITA SWARA PT,"Jl Teuku Umar 159 MEULABOH 23613, P.O. Box: 23613",,0655-23260,
Fatharani Putera Mandiri CV,"Jl Bekasi Brt 1,Rawa Bunga,Jatinegara, ",Jakarta,021 8584294,
Fastab UD,"Jl Walisongo Km 10,Jrakah,Tugu, ",Semarang,024 70772576,
Faskho Perdanaa CV,"Ds Tanjung Kenongo,Pacet, PACET 61374",,0321 691802,
Fastlink Phonezone,"Jl Gejayan, ",Yogyakarta,0274 558165,
Fastline,"Jl KH Hasyim Ashari 125 ITC Roxy Mas Lt 1 99-A,Cideng,Gambir, ",Jakarta,021 63872871,
Fase Cellular,"Jl Raya Arjawinangun Bl III/126 RT 011/03, ARJAWINANGUN",,0231 358998,
Fasindo Jaya Kabel TV PT,"Jl Industri Caringin 439-D 40223, ",Bandung,022-5421768,
Fastech Cell,"Jl Dr Wahidin Sudirohusodo 127,Kawisanyar,Kebomas, CERME 61121",,031 3991376,
Faritsa Indah Mandiri CV,"Jl Cempaka VI 56 RT 009/09,Cakung Barat,Cakung, ",Jakarta,021 46833995,
Farmalindo Sejahtera PT,"Jl Flamboyan 13 RT 006/08,Kebon Jeruk,Kebon Jeruk, ",Jakarta,021 5631355,
Farin Ikbar CV,"Jl Tmn Karya, ",Pekanbaru,0761 587257,
Farid Group CV,"Jl Karangmenjangan 43,Mojo,Gubeng, ",Surabaya,031 5943751,
Farika CV,"Jl Bts Aera Kuala Simpang, ",Langsa,0641 7000018,
Fardi Perkasa CV,"Jl Jatiwaringin Raya 181-E RT 002/15,Jati Waringin,Pondok Gede, ",Jakarta,021 84971999,
Farama Jaya CV,"Dsn Pakuncen,Teluk Jambe, KARAWANG 41361",,0267 8456726,
Fantasi 70 PT Radio,Jl Raya Tmr 74 45454,,0233-881593,
Fantasi Cellular,"Jl Warung Jambu Jambu Dua Plaza Bl B-2 Lt 1/4,Bantar Jati,Bogor Utara, ",Bogor,0251 8350431,
Fantasi Graha,"Jl Letjen Suprapto 18,Kebumen,Kebumen, KEBUMEN 54311",,0287 384867,
Fantasi 70 PT Radio,Jl Raya Tmr 74 45454,,0233-881593,
Fanesa 5 FM PT Radio,"Jl Perpatih Nan Sabatang, ",Solok,0755-23403,
Fantasi 70 PT Radio,"Jl Raya Tmr 74 45454, JATIWANGI",,0233-881593,
Famili Arta Kelola Mandiri CV,"Jl Jati Baru 17-A RT 015/01,Cideng,Gambir, ",Jakarta,021 3442491,
Familys Communication,"Jl Moh Toha ITC Kebon Kelapa Bl B-3 Lt 3/9/9A,Ciateul,Regol, ",Bandung,022 5235086,
Family Ponsel,"Jl KH Zainul Arifin 7,Stabat Baru,Stabat, STABAT 20811",,061 8911402,
Family Phone Shop,"Jl Purnawarman 13-15 Ged Istana Bandung Electronic Centre Bl E Lt,Babakan C, ",Bandung,022 4224446,
Family Celluler,"Jl Boulevard Raya Ruko Citra Raya Bl H-1/12-R,Cikupa, ",Tangerang,021 59402907,
Family Hp Counter,"Jl Lingkar Luar Brt Pus Niaga Puri Agung Bl DG-3/21,Cengkareng Barat,Cengka, ",Jakarta,021 54380764,
Fajar Agung Ja CV,"Kompl SLTPN 1 7 RT 004/08,Pamoyanan,Cianjur, CIANJUR 43211",,0263 273416,
Fajar Mobile,"Jl Tuparev 303, KARAWANG",,0267 415868,
Fajar Celuler,"Jl Pembela RT 002/09,Bancaran,Bangkalan, BANGKALAN 69112",,031 3093544,
Fajar Celluler Toko,"Jl Pasar Kemis 10 RT 002/04,Pasar Kemis, ",Tangerang,021 5922226,
Fajar Cell,"Jl Alun Alun Utr 59, MAJALAYA",,022 5950653,
Fajar Cellular,"Jl KH Hasyim Ashari 125 ITC Roxy Mas Lt 1/114-B,Cideng,Gambir, ",Jakarta,021 63858986,
Fajar Prima Selular,"Jl Hang Tuah 15-A,Sanur Kaja,Denpasar Selatan, ",Denpasar,0361 289397,
Fajar Anasi CV,"Jl Layur Slt 5 RT 016/07,Jati,Pulo Gadung, ",Jakarta,021 4757166,
Fajar Imani PT Radio,"Jl Cimanglid RT 003/01,Cikaret, ",Bogor,0251 8485444,
Fajar Vidia Karya PT Radio,"Jl Masjid Al Falah 15,Wilayah Kec Tuban Lainnya,Tuban, TUBAN 62351",,0356 325286,
Fajar Primaswara PT Radio,Jl Bay Pass Simpang Tiga Widasari RT 002/03 45271,,0234-354700,
Fajar Primaswara PT Radio,Jl Bay Pass Simpang Tiga Widasari RT 002/03 45271,,0234-354700,
FA CV,"Jl Raden Mataher 33 Psr Jambi,Pasar Jambi,Pasar Jambi, ",Jambi,0741 7555077,
Fajar Toko,"Jl Pinangsia Raya Glodok Plaza Bl F/8-9 11110, ",Jakarta,021-6592889,
Fadira CV,"Jl Pisangan Baru III 29 RT 004/06,Pisangan Baru,Matraman, ",Jakarta,021 8192498,
Fadjri Akbar CV,"Kp Kedung Waringin 35 RT 001/03,Bojong Gede,Bojong Gede, CIBINONG 16320",,021 87988169,
Faafakat Cipta Prima PT,"Kompl Green Ville Bl A/20,Duri Kepa,Kebon Jeruk, ",Jakarta,021 5674616,
Ezha 14 FM PT Radio,"Jl Suwandak 122,Citrodiwangsan,Lumajang, LUMAJANG 67312",,0334 881527,
EZYLOAD PT,"Jl Veteran 32 C PADANG, ",Padang,0751-893890,
FAAFAKAT CIPT,"Kompl Green Ville Bl A/20 JAKARTA 11510, P.O. Box: 11510, ",Jakarta,021-5674616,
Eye Cellular,"Jl KH Hasyim Ashari 125 ITC Roxy Mas Lt Dasar 97-B,Cideng,Gambir, ",Jakarta,021 63866540,
Extra Phone Toko,"Jl Tmn Siswa 36 RT 036/06,Gunungketur,Pakualaman, ",Yogyakarta,0274 414107,
Exza Com CV,"Kompl Taman Batu Aji Indah I Bl A/16-A,Batu Aji,Sungai Beduk, ",Batam,0778 7059508,
Extra Cellular,"Jl Jend A Yani 170,Keprabon,Banjarsari, SOLO 57131",,0271 717132,
Extra Cell,"Jl Brigjen Sudiarto 3, SOLO",,0271 654491,
Extra Com,"Jl KH Hasyim Ashari 125 ITC Roxy Mas Lt 3 100-C,Cideng,Gambir, ",Jakarta,021 63858731,
Evitel CV,"Jl Rappokaleleng RT 001/01, ",Makassar,0411 5044026,
Evi Jaya PD,"Kp Kertamukti RT 002/06, CIASEM",,0260 523099,
Evi Mandiri CV,"Jl Menjangan II 68 RT 002/03,Cempaka Putih,Ciputat, ",Jakarta,021 7411491,
Evi Chandra I,"Jl KH Hasyim Ashari 125 ITC Roxy Mas Lt Dasar/82-C,Cideng,Gambir, ",Jakarta,021 63857837,
Evergreen Furniture,"Perum Citra I Bl A-8/5, Jakarta, ",Jakarta,021-541-2342,
EVERLASTIKA UTAMA JAYA PT,"Jl Ki Merogan 60-A PALEMBANG 30258, P.O. Box: 30258, ",Palembang,0711-515636,
Evergreen Sellular,"Jl Pemuda 27-31 World Trade Center Lt 1/111,Embong Kaliasin,Genteng, ",Surabaya,031 5319328,
EVANSITA UTAMA PRAKARSA PT,"Jl Matraman Raya 173-A JAKARTA 13140, P.O. Box: 13140, ",Jakarta,021-8578096,
EVADENTA CEREMAI PT,"Ds Karang Satria 16 BEKASI 17510, P.O. Box: 17510, ",Bekasi,021-88342095,
ESTU TANGGUNG UTAMA PT,"Jl Ciangsana Raya 3 RT 002/05 CIBINONG 16961, P.O. Box: 16961, ",Cibinong,021-84934197,
ESTRELITA PT,"Jl Purwakarta 200 BANDUNG 40291, P.O. Box: 40291, ",Bandung,022-7202396,
ESTI ELITA PT,"Jl Teratai 17 PEKANBARU 28155, P.O. Box: 28155, ",Pekanbaru,0761-38826,
ESTI MADA CITTA PT,"Jl Perintis Kemerdekaan 8 YOGYAKARTA 55161, P.O. Box: 55161, ",Yogyakarta,0274-377625,
Estheka PT,"Kompl Orchid Park Bl C-1/94-95,Baloi,Nongsa, ",Batam,0778 469118,
Esti Mada Cita PT Radio,"Jl Mayjen Sutoyo 44,Mantrijeron,Mantrijeron, ",Yogyakarta,0274 377625,
Esti PT,"Kp Sidomulyo,Pronojiwo, ASEMBAGUS 67374",,0338 452643,
Estrelita PT Radio,"Jl Purwakarta 200 40291, ",Bandung,022-7202396,
Esti Mada Citta PT Radio,"Jl Perintis Kemerdekaan 8 55161, ",Yogyakarta,0274-377625,
Erna ZN CV,"Jl Meulaboh - Tapak Tuan, MEULABOH",,0655 23096,
Esti Elita PT Radio,"Jl Teratai 17,Padangterubuk,Senapelan, ",Pekanbaru,0761 38826,
Ernisa Jaya CV,"Kp Setu RT 002/01,Jasinga, ",Bogor,0251 8688605,
Ernete Dutaraya PT,"Ruko Fajar Niaga 11,Jaka Sampurna,Bekasi Barat, ",Bekasi,021 8863478,
Ermay Family CV,"Kompl Taman Warnasari Indah Bl FWA 82/C/1, ",Cilegon,0254 311174,
ERMAFA BARAYA PT,"Jl Bambu Apus Raya 44 RT 001/03 JAKARTA 13890, P.O. Box: 13890, ",Jakarta,021-8452698,
Erman Putra PT,"Ds Blimbingsari Bl I,Melaya, NEGARA 82252",,0365 42175,
Eric Cellular,"Jl WR Supratman 107,Dangin Puri Kangin,Denpasar Timur, ",Denpasar,0361 262516,
Erma CV,"Jl Antena X 28-A RT 006/08,Kramat Pela,Kebayoran Baru, ",Jakarta,021 7264074,
Erha Graha Pratama CV,"Jl Pd Gede Raya 78 RT 001/07,Lubang Buaya,Cipayung, ",Jakarta,021 87780386,
ERH UD,"Dsn Kupang Tebel 6,Bareng, NGORO JOMBANG 61474",,0321 711603,
Erga CV,"Ds Notoharjo, ",Metro,0725 528303,
ER Cellular,"Jl WR Supratman 127,Wilayah Kec Buleleng Lainnya,Buleleng, SINGARAJA 81151",,0368 24288,
Ercell,"Jl Kom L Yos Sudarso 21 RT 002/01,Cacaban,Magelang Selatan, ",Magelang,0293 361611,
Epin CV,"Kompl Taman Mediterranean Bl II-6/1,Tanjung Uncang,Sekupang, ",Batam,0778 7028241,
Erdian Komunika,"Jl Cibaduyut Raya 124-A,Cibaduyut,Bojongloa Kidul, ",Bandung,022 91175444,
E-PAY INDONESIA PT,"Jl Cideng Tmr 38 Ged KKM Lt 4 JAKARTA 10130, P.O. Box: 10130, ",Jakarta,021-6323133,
Enzelia PT,"Jl Masyeba Bukit Mas Bl F/5, ",Batam,0778 7029497,
ENTRA RAYA PT,Jl Jend Sudirman UJUNGBATU,,0762-61499,
Eny Radio CV,"Jl Proklamator Raya RT 001/01, BANDARJAYA",,0720 7627210,
Enolla Pama CV,"Kp Pabuaran RT 002/02,Jatake,Jatiuwung, ",Tangerang,021 55655585,
Enterprise Toko,"Jl Sultan Iskandar Muda 321 Plaza Medan Bl C Lt 1/14,Sei Sikambing,Medan Pe, ",Medan,061 4525313,
EMSA PT,"Jl Aceh Kompl Bengkong Dlm 36 BATAM 29458, P.O. Box: 29458, ",Batam,0778-411599,
EMPAT PRAKARSA AGUNG PT,"Jl Delima 6 E PEKANBARU, ",Pekanbaru,0761-61604,
Enjoy Travel,"Jl Kemanggisan Utama Raya No 10, Jakarta 11480",,(+6221) 7080 7701 4 (+6221) 7068 2205 (+6221) 70,
Empat Dua Wartel,"Jl Mariana, ",Palembang,0711 7537102,
Emphire Cellular,"Jl Saturnus 26,Dauh Puri Klod,Denpasar Barat, ",Denpasar,0361 7426386,
Emplanindo Prama PT,"Jl Dr Djundjunan 143-149 Bandung Trade Centre Bl A-1 FF/7,Husein Sastranega, ",Bandung,022 6126407,
Emmit Oat Kle CV,"Jl Aries Utama Bl E-10/1 RT 001/06,Meruya Ilir,Kembangan, ",Jakarta,021 5864383,
Emkotama Karya CV,"Jl KH Abdul Fatah Hasan 42-C, ",Serang,0254 229348,
Elvira Radio,"Jl Jatiguwi,Kromengan, SUMBERPUCUNG 65165",,0341 382166,
Emma Graha CV,"Jl Arengka 679, ",Pekanbaru,0761 63359,
ELUGI PARIWARA PT,Kp Gudang RT 020/20 SAGARANTEN,,0266-341021,
Elugi Pariwara PT Radio,"Kp Gudang RT 020/20, SAGARANTEN",,0266 341021,
Eltow Communication PT,"Jl Condet Raya 8-B,Cililitan,Kramat Jati, ",Jakarta,021 8000242,
ELSHINTA PT,"Jl Raya Joglo 70 006/04 JAKARTA 11640, P.O. Box: 11640, ",Jakarta,021-5869005,
ELTRA KOMUNIKA PT,"Jl Beunteur 3 BANDUNG 40262, P.O. Box: 40262, ",Bandung,022-7301405,
Elsindo Celluler,"Jl Jend A Yani 18,Jatibarang, JATIBARANG 45273",,0234 352233,
Elsadeh,"Perum Bumi Tamalanrea Permai Bl K/90,Tamalan Rea,Biringkanaya, ",Makassar,0411 580378,
ELSANA PT,Jl Raya Candi Mas 565 KOTABUMI,,0724-328776,
Elsa Anugrah Pertiwi PT,"Jl Tj Pura 5 RT 007/05,Pegadungan,Kalideres, ",Jakarta,021 5442552,
